Zone,Code zone,Produit,Aliments pour animaux (kg/an),Autres utilisations (non alimentaire) (kg/an),Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure (kg/an),Exportations - Quantité (kg/an),Importations - Quantité (kg/an),Nourriture (kg/an),Pertes (kg/an),Production (kg/an),Semences (kg/an),Traitement (kg/an),Variation de stock (kg/an)
Mali,133,Poissons Pelagiques,1000000.0,0.0,1.0,0.29,0.04,0.09,5000000.0,0.0,5000000.0,4000000.0,,,,,
Mali,133,Viande d'Ovins/Caprins,,,42.0,8.59,2.97,3.42,131000000.0,0.0,0.0,131000000.0,,131000000.0,,,
Mali,133,Viande de Bovins,,,43.0,9.96,2.86,4.15,152000000.0,0.0,1000000.0,152000000.0,,152000000.0,,,0.0
Mali,133,Viande de Suides,,,1.0,0.17,0.14,0.05,3000000.0,0.0,0.0,3000000.0,,3000000.0,,,
Mali,133,Viande de Volailles,,,10.0,3.07,0.64,1.05,47000000.0,0.0,3000000.0,47000000.0,,44000000.0,,,
Mali,133,"Viande, Autre",,,10.0,2.95,0.52,1.28,45000000.0,0.0,0.0,45000000.0,,45000000.0,,,
Malte,134,Abats Comestible,,,6.0,1.89,0.17,0.95,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,,,
Malte,134,Animaux Aquatiques Autre,,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Malte,134,"Beurre, Ghee",,0.0,20.0,1.01,2.24,0.03,0.0,0.0,0.0,0.0,,,,,0.0
Malte,134,Cephalopodes,,0.0,2.0,1.17,0.03,0.46,1000000.0,0.0,0.0,1000000.0,,0.0,,,0.0
Malte,134,Crustacés,,0.0,2.0,2.04,0.02,0.4,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Malte,134,Crème,,,1.0,0.26,0.13,0.02,0.0,0.0,0.0,0.0,,,,,0.0
Malte,134,Graisses Animales Crue,,0.0,145.0,7.42,16.13,0.12,4000000.0,0.0,1000000.0,3000000.0,,2000000.0,,0.0,0.0
Malte,134,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Malte,134,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Malte,134,Lait - Excl Beurre,6000000.0,14000000.0,311.0,190.06,19.73,18.46,106000000.0,1000000.0,64000000.0,82000000.0,5000000.0,44000000.0,,,0.0
Malte,134,"Mollusques, Autres",,0.0,2.0,4.76,0.05,0.36,2000000.0,0.0,2000000.0,2000000.0,,,,,
Malte,134,Oeufs,,1000000.0,45.0,11.64,3.19,3.61,6000000.0,0.0,1000000.0,5000000.0,0.0,5000000.0,0.0,,
Malte,134,Perciform,0.0,0.0,11.0,3.34,0.68,1.19,1000000.0,2000000.0,1000000.0,1000000.0,,3000000.0,,,0.0
Malte,134,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Malte,134,Poissons Eau Douce,,0.0,5.0,3.14,0.21,0.83,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Malte,134,"Poissons Marins, Autres",1000000.0,0.0,5.0,2.56,0.17,0.77,2000000.0,0.0,2000000.0,1000000.0,,0.0,,,0.0
Malte,134,Poissons Pelagiques,14000000.0,0.0,38.0,15.54,1.99,4.6,21000000.0,7000000.0,24000000.0,7000000.0,,3000000.0,,,1000000.0
Malte,134,Viande d'Ovins/Caprins,,0.0,7.0,1.19,0.61,0.42,1000000.0,0.0,0.0,1000000.0,,0.0,,,
Malte,134,Viande de Bovins,,1000000.0,59.0,19.22,3.05,7.26,9000000.0,0.0,8000000.0,8000000.0,,1000000.0,,,0.0
Malte,134,Viande de Suides,,2000000.0,161.0,34.24,13.61,8.79,16000000.0,0.0,11000000.0,15000000.0,,6000000.0,,,
Malte,134,Viande de Volailles,,2000000.0,89.0,26.4,4.79,10.79,13000000.0,0.0,9000000.0,11000000.0,,4000000.0,,,
Malte,134,"Viande, Autre",,,18.0,5.58,0.73,2.68,2000000.0,0.0,1000000.0,2000000.0,,2000000.0,,,
Maroc,143,Abats Comestible,,,6.0,2.03,0.23,0.92,67000000.0,0.0,0.0,67000000.0,,67000000.0,,,0.0
Maroc,143,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Maroc,143,"Beurre, Ghee",,,40.0,2.04,4.53,0.05,67000000.0,0.0,33000000.0,67000000.0,,35000000.0,,,0.0
Maroc,143,Cephalopodes,,0.0,0.0,0.08,0.0,0.03,2000000.0,99000000.0,4000000.0,2000000.0,,96000000.0,,,2000000.0
Maroc,143,Crustacés,,0.0,1.0,0.54,0.01,0.24,18000000.0,24000000.0,33000000.0,18000000.0,,9000000.0,,,0.0
Maroc,143,Crème,,,0.0,0.02,0.01,0.0,1000000.0,0.0,1000000.0,1000000.0,,,,,
Maroc,143,Graisses Animales Crue,,4000000.0,10.0,0.45,1.11,0.01,12000000.0,8000000.0,8000000.0,15000000.0,,10000000.0,,,3000000.0
Maroc,143,Huiles de Foie de Poisso,,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Maroc,143,Huiles de Poissons,5000000.0,0.0,0.0,0.0,0.0,0.0,5000000.0,16000000.0,0.0,0.0,,21000000.0,,,
Maroc,143,Lait - Excl Beurre,575000000.0,,73.0,54.68,3.09,4.96,2498000000.0,90000000.0,178000000.0,1805000000.0,118000000.0,2410000000.0,,,0.0
Maroc,143,"Mollusques, Autres",,0.0,0.0,0.02,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,0.0
Maroc,143,Oeufs,,,23.0,6.68,1.54,1.9,277000000.0,1000000.0,0.0,220000000.0,17000000.0,278000000.0,40000000.0,,
Maroc,143,Perciform,,0.0,2.0,1.82,0.04,0.41,60000000.0,2000000.0,1000000.0,60000000.0,,61000000.0,,,
Maroc,143,Plantes Aquatiques,,1000000.0,0.0,0.0,0.0,0.0,1000000.0,5000000.0,1000000.0,0.0,,6000000.0,,,
Maroc,143,Poissons Eau Douce,,0.0,1.0,0.6,0.04,0.17,20000000.0,1000000.0,4000000.0,20000000.0,,16000000.0,,,
Maroc,143,"Poissons Marins, Autres",,0.0,2.0,1.42,0.08,0.4,47000000.0,1000000.0,3000000.0,47000000.0,,45000000.0,,,0.0
Maroc,143,Poissons Pelagiques,2000000.0,0.0,32.0,13.6,1.33,4.66,455000000.0,588000000.0,16000000.0,449000000.0,,1027000000.0,4000000.0,,1000000.0
Maroc,143,Viande d'Ovins/Caprins,,,24.0,4.36,1.84,1.63,144000000.0,0.0,0.0,144000000.0,,144000000.0,,,
Maroc,143,Viande de Bovins,,,42.0,8.04,3.1,3.2,265000000.0,0.0,12000000.0,265000000.0,,254000000.0,,0.0,
Maroc,143,Viande de Suides,,,0.0,0.01,0.01,0.0,0.0,1000000.0,0.0,0.0,,1000000.0,,,
Maroc,143,Viande de Volailles,,,70.0,20.77,4.29,7.24,686000000.0,2000000.0,4000000.0,686000000.0,,684000000.0,,,
Maroc,143,"Viande, Autre",,,5.0,1.83,0.17,0.82,61000000.0,9000000.0,0.0,61000000.0,,69000000.0,,,0.0
Maurice,137,Abats Comestible,,,4.0,1.37,0.12,0.65,2000000.0,0.0,2000000.0,2000000.0,,0.0,,,
Maurice,137,Animaux Aquatiques Autre,,0.0,0.0,0.11,0.0,0.01,0.0,0.0,1000000.0,0.0,,0.0,,,
Maurice,137,"Beurre, Ghee",,,19.0,0.91,2.14,0.02,1000000.0,0.0,1000000.0,1000000.0,,,,,
Maurice,137,Cephalopodes,,0.0,3.0,1.32,0.03,0.52,2000000.0,0.0,1000000.0,2000000.0,,1000000.0,,,
Maurice,137,Crustacés,,0.0,3.0,2.3,0.03,0.66,3000000.0,0.0,3000000.0,3000000.0,,0.0,,,
Maurice,137,Crème,,,2.0,0.45,0.24,0.03,1000000.0,0.0,1000000.0,1000000.0,,,,,
Maurice,137,Graisses Animales Crue,,0.0,2.0,0.09,0.19,0.01,0.0,0.0,0.0,0.0,,0.0,,,0.0
Maurice,137,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Maurice,137,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,,1000000.0,,,
Maurice,137,Lait - Excl Beurre,,1000000.0,145.0,117.27,4.8,10.74,147000000.0,2000000.0,144000000.0,146000000.0,0.0,5000000.0,,,0.0
Maurice,137,"Mollusques, Autres",,0.0,0.0,0.17,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,,,
Maurice,137,Oeufs,,,21.0,6.32,1.46,1.8,11000000.0,0.0,0.0,8000000.0,0.0,11000000.0,3000000.0,,0.0
Maurice,137,Perciform,,0.0,5.0,3.73,0.12,0.89,5000000.0,3000000.0,4000000.0,5000000.0,,4000000.0,,,0.0
Maurice,137,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Maurice,137,Poissons Eau Douce,,0.0,1.0,0.76,0.05,0.2,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,0.0
Maurice,137,"Poissons Marins, Autres",0.0,0.0,10.0,3.3,0.4,1.31,4000000.0,2000000.0,4000000.0,4000000.0,,2000000.0,,,0.0
Maurice,137,Poissons Pelagiques,7000000.0,0.0,30.0,11.87,1.49,3.83,22000000.0,158000000.0,179000000.0,15000000.0,,1000000.0,,,0.0
Maurice,137,Viande d'Ovins/Caprins,,,23.0,4.08,1.84,1.48,5000000.0,0.0,5000000.0,5000000.0,,0.0,,,0.0
Maurice,137,Viande de Bovins,,,25.0,5.99,1.52,2.55,7000000.0,0.0,5000000.0,7000000.0,,2000000.0,,,0.0
Maurice,137,Viande de Suides,,,29.0,4.08,2.35,1.58,5000000.0,0.0,4000000.0,5000000.0,,1000000.0,,,
Maurice,137,Viande de Volailles,,1000000.0,129.0,38.51,8.08,13.11,49000000.0,0.0,2000000.0,48000000.0,,47000000.0,,,
Maurice,137,"Viande, Autre",,,3.0,0.82,0.16,0.4,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Mauritanie,136,Abats Comestible,,0.0,12.0,3.87,0.4,1.79,15000000.0,,0.0,15000000.0,,15000000.0,,,
Mauritanie,136,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,
Mauritanie,136,"Beurre, Ghee",,,9.0,0.44,0.98,0.01,2000000.0,,1000000.0,2000000.0,,1000000.0,,,0.0
Mauritanie,136,Cephalopodes,,0.0,0.0,0.02,0.0,0.01,0.0,19000000.0,0.0,0.0,,18000000.0,,,1000000.0
Mauritanie,136,Crustacés,,0.0,0.0,0.03,0.0,0.01,0.0,3000000.0,0.0,0.0,,3000000.0,,,0.0
Mauritanie,136,Crème,,,1.0,0.16,0.08,0.01,1000000.0,,1000000.0,1000000.0,,,,,
Mauritanie,136,Graisses Animales Crue,,0.0,15.0,0.64,1.65,0.02,3000000.0,0.0,0.0,2000000.0,,2000000.0,,,
Mauritanie,136,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,,0.0,,3000000.0,,,
Mauritanie,136,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,,1000000.0,,,
Mauritanie,136,Lait - Excl Beurre,,0.0,306.0,160.82,16.75,17.31,649000000.0,0.0,239000000.0,626000000.0,24000000.0,410000000.0,,,0.0
Mauritanie,136,"Mollusques, Autres",,1000000.0,0.0,0.0,0.0,0.0,1000000.0,,,0.0,,1000000.0,,,
Mauritanie,136,Oeufs,,,7.0,2.13,0.49,0.61,10000000.0,0.0,4000000.0,8000000.0,1000000.0,6000000.0,1000000.0,,
Mauritanie,136,Perciform,,0.0,1.0,0.58,0.01,0.13,2000000.0,21000000.0,0.0,2000000.0,,24000000.0,,,0.0
Mauritanie,136,Poissons Eau Douce,,0.0,7.0,3.86,0.26,1.15,15000000.0,0.0,0.0,15000000.0,,15000000.0,,,
Mauritanie,136,"Poissons Marins, Autres",0.0,0.0,3.0,1.03,0.11,0.46,4000000.0,1000000.0,0.0,4000000.0,,5000000.0,,,0.0
Mauritanie,136,Poissons Pelagiques,77000000.0,0.0,9.0,3.57,0.4,1.16,91000000.0,124000000.0,5000000.0,14000000.0,,210000000.0,,,0.0
Mauritanie,136,Viande d'Ovins/Caprins,,,46.0,11.78,2.88,4.64,46000000.0,,0.0,46000000.0,,46000000.0,,,
Mauritanie,136,Viande de Bovins,,,33.0,6.52,2.45,2.56,25000000.0,0.0,0.0,25000000.0,,25000000.0,,,
Mauritanie,136,Viande de Suides,,0.0,0.0,0.02,0.01,0.01,0.0,,0.0,0.0,,0.0,,,
Mauritanie,136,Viande de Volailles,,,12.0,5.6,0.55,1.73,22000000.0,0.0,17000000.0,22000000.0,,5000000.0,,,
Mauritanie,136,"Viande, Autre",,,30.0,6.43,2.22,2.26,25000000.0,,0.0,25000000.0,,25000000.0,,,
Mexique,138,Abats Comestible,,17000000.0,15.0,5.09,0.42,2.55,640000000.0,9000000.0,242000000.0,623000000.0,,408000000.0,,,0.0
Mexique,138,Animaux Aquatiques Autre,,0.0,0.0,0.16,0.0,0.02,19000000.0,0.0,,19000000.0,,19000000.0,,,
Mexique,138,"Beurre, Ghee",,,10.0,0.46,1.18,0.01,57000000.0,5000000.0,40000000.0,57000000.0,,21000000.0,,,
Mexique,138,Cephalopodes,,0.0,1.0,0.32,0.01,0.13,39000000.0,33000000.0,10000000.0,39000000.0,,62000000.0,,,
Mexique,138,Crustacés,,0.0,3.0,1.65,0.03,0.59,201000000.0,44000000.0,33000000.0,201000000.0,,212000000.0,,,0.0
Mexique,138,Crème,,,0.0,0.05,0.03,0.0,6000000.0,3000000.0,9000000.0,6000000.0,,,,,
Mexique,138,Graisses Animales Crue,,497000000.0,48.0,2.48,5.41,0.0,800000000.0,19000000.0,527000000.0,303000000.0,,292000000.0,,0.0,0.0
Mexique,138,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
Mexique,138,Huiles de Poissons,,1000000.0,0.0,0.0,0.0,0.0,1000000.0,27000000.0,1000000.0,0.0,,27000000.0,,,0.0
Mexique,138,Lait - Excl Beurre,10000000.0,508000000.0,163.0,111.87,8.78,9.94,14760000000.0,216000000.0,3851000000.0,13685000000.0,558000000.0,11118000000.0,,,8000000.0
Mexique,138,"Mollusques, Autres",,0.0,1.0,0.93,0.01,0.11,114000000.0,18000000.0,5000000.0,114000000.0,,128000000.0,,,0.0
Mexique,138,Oeufs,,,66.0,18.34,4.38,5.08,2616000000.0,1000000.0,101000000.0,2243000000.0,259000000.0,2516000000.0,114000000.0,,0.0
Mexique,138,Perciform,1000000.0,0.0,1.0,0.91,0.02,0.21,112000000.0,4000000.0,12000000.0,111000000.0,,104000000.0,,,
Mexique,138,Plantes Aquatiques,,5000000.0,0.0,0.0,0.0,0.0,5000000.0,1000000.0,1000000.0,0.0,,5000000.0,,,
Mexique,138,Poissons Eau Douce,,0.0,2.0,1.23,0.08,0.36,151000000.0,0.0,11000000.0,151000000.0,,140000000.0,,,0.0
Mexique,138,"Poissons Marins, Autres",0.0,3000000.0,3.0,1.77,0.09,0.43,220000000.0,65000000.0,196000000.0,217000000.0,,70000000.0,,,19000000.0
Mexique,138,Poissons Pelagiques,223000000.0,0.0,9.0,3.65,0.45,1.22,669000000.0,376000000.0,77000000.0,446000000.0,,968000000.0,,,0.0
Mexique,138,Viande d'Ovins/Caprins,,,5.0,0.89,0.35,0.37,109000000.0,0.0,12000000.0,109000000.0,,98000000.0,,,
Mexique,138,Viande de Bovins,,,50.0,15.33,2.65,6.22,1876000000.0,139000000.0,207000000.0,1876000000.0,,1807000000.0,,,0.0
Mexique,138,Viande de Suides,,,134.0,15.23,12.72,4.51,1864000000.0,131000000.0,711000000.0,1864000000.0,,1284000000.0,,,0.0
Mexique,138,Viande de Volailles,,,114.0,30.12,8.57,8.58,3685000000.0,10000000.0,849000000.0,3685000000.0,,2846000000.0,,,
Mexique,138,"Viande, Autre",,,2.0,0.65,0.07,0.33,79000000.0,15000000.0,7000000.0,80000000.0,,88000000.0,,,0.0
Mongolie,141,Abats Comestible,,35000000.0,31.0,10.34,1.08,4.77,65000000.0,1000000.0,0.0,29000000.0,,66000000.0,,,
Mongolie,141,"Beurre, Ghee",,,8.0,0.42,0.93,0.01,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Mongolie,141,Cephalopodes,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Mongolie,141,Crustacés,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Mongolie,141,Crème,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
Mongolie,141,Graisses Animales Crue,,5000000.0,81.0,3.46,8.91,0.12,15000000.0,0.0,3000000.0,10000000.0,,13000000.0,,,0.0
Mongolie,141,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
Mongolie,141,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Mongolie,141,Lait - Excl Beurre,111000000.0,0.0,244.0,139.82,13.47,12.58,519000000.0,0.0,9000000.0,397000000.0,10000000.0,510000000.0,,0.0,
Mongolie,141,"Mollusques, Autres",,0.0,0.0,0.03,0.0,0.0,0.0,,0.0,0.0,,,,,
Mongolie,141,Oeufs,,,9.0,2.23,0.62,0.7,7000000.0,,6000000.0,6000000.0,0.0,0.0,0.0,,
Mongolie,141,Perciform,,0.0,1.0,0.07,0.04,0.04,0.0,,0.0,0.0,,,,,
Mongolie,141,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Mongolie,141,Poissons Eau Douce,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Mongolie,141,"Poissons Marins, Autres",,0.0,1.0,0.52,0.06,0.18,1000000.0,0.0,2000000.0,1000000.0,,,,,
Mongolie,141,Poissons Pelagiques,,0.0,1.0,0.06,0.02,0.07,0.0,0.0,0.0,0.0,,,,,
Mongolie,141,Viande d'Ovins/Caprins,,27000000.0,295.0,45.63,24.96,16.19,157000000.0,0.0,0.0,130000000.0,,157000000.0,,,0.0
Mongolie,141,Viande de Bovins,,,111.0,19.95,8.65,7.8,57000000.0,0.0,0.0,57000000.0,,56000000.0,,,0.0
Mongolie,141,Viande de Suides,,,3.0,0.47,0.24,0.13,1000000.0,0.0,1000000.0,1000000.0,,1000000.0,,,
Mongolie,141,Viande de Volailles,,,10.0,3.04,0.64,1.03,9000000.0,,8000000.0,9000000.0,,0.0,,,0.0
Mongolie,141,"Viande, Autre",,,35.0,12.01,1.6,4.9,35000000.0,2000000.0,,34000000.0,,37000000.0,,1000000.0,0.0
Monténégro,273,Abats Comestible,,,10.0,2.33,0.16,1.0,1000000.0,0.0,1000000.0,1000000.0,,1000000.0,,,0.0
Monténégro,273,Animaux Aquatiques Autre,,0.0,0.0,0.06,0.0,0.01,0.0,,0.0,0.0,,,,,
Monténégro,273,"Beurre, Ghee",,,44.0,2.2,4.95,0.05,1000000.0,,1000000.0,1000000.0,,1000000.0,,,
Monténégro,273,Cephalopodes,,0.0,2.0,0.89,0.02,0.36,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Monténégro,273,Crustacés,,0.0,1.0,0.52,0.01,0.14,0.0,0.0,0.0,0.0,,0.0,,,
Monténégro,273,Crème,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Monténégro,273,Graisses Animales Crue,,0.0,15.0,0.69,1.61,0.04,0.0,1000000.0,1000000.0,0.0,,0.0,,,0.0
Monténégro,273,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Monténégro,273,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Monténégro,273,Lait - Excl Beurre,43000000.0,,514.0,349.21,31.29,30.26,265000000.0,2000000.0,83000000.0,217000000.0,4000000.0,184000000.0,,,0.0
Monténégro,273,"Mollusques, Autres",,0.0,0.0,1.02,0.01,0.07,1000000.0,0.0,0.0,1000000.0,,0.0,,,
Monténégro,273,Oeufs,,,44.0,11.6,3.11,3.4,7000000.0,0.0,3000000.0,7000000.0,,4000000.0,0.0,,
Monténégro,273,Perciform,,0.0,2.0,2.57,0.04,0.47,2000000.0,0.0,1000000.0,2000000.0,,0.0,,,
Monténégro,273,Poissons Eau Douce,,0.0,6.0,3.06,0.2,0.89,2000000.0,0.0,1000000.0,2000000.0,,1000000.0,,,
Monténégro,273,"Poissons Marins, Autres",,0.0,2.0,0.94,0.09,0.34,1000000.0,0.0,0.0,1000000.0,,0.0,,,
Monténégro,273,Poissons Pelagiques,0.0,0.0,8.0,3.22,0.42,0.94,2000000.0,0.0,2000000.0,2000000.0,,0.0,,,
Monténégro,273,Viande d'Ovins/Caprins,,,21.0,2.94,1.84,1.09,2000000.0,,0.0,2000000.0,,2000000.0,,,
Monténégro,273,Viande de Bovins,,,74.0,12.59,5.78,5.11,8000000.0,0.0,4000000.0,8000000.0,,4000000.0,,,0.0
Monténégro,273,Viande de Suides,,,326.0,53.04,29.77,13.43,33000000.0,3000000.0,34000000.0,33000000.0,,1000000.0,,,0.0
Monténégro,273,Viande de Volailles,,,53.0,15.92,3.26,5.51,10000000.0,0.0,7000000.0,10000000.0,,3000000.0,,,0.0
Monténégro,273,"Viande, Autre",,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
Mozambique,144,Abats Comestible,,,2.0,0.67,0.07,0.32,17000000.0,,1000000.0,17000000.0,,16000000.0,,,
Mozambique,144,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
Mozambique,144,"Beurre, Ghee",,,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,,,,,
Mozambique,144,Cephalopodes,,0.0,0.0,0.04,0.0,0.02,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Mozambique,144,Crustacés,,0.0,0.0,0.28,0.0,0.08,7000000.0,5000000.0,0.0,7000000.0,,12000000.0,,,0.0
Mozambique,144,Crème,,,0.0,0.02,0.01,0.0,0.0,,0.0,0.0,,,,,
Mozambique,144,Graisses Animales Crue,,0.0,7.0,0.36,0.8,0.0,10000000.0,0.0,0.0,9000000.0,,9000000.0,,,
Mozambique,144,Huiles de Foie de Poisso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Mozambique,144,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Mozambique,144,Lait - Excl Beurre,,,8.0,4.79,0.42,0.42,128000000.0,1000000.0,50000000.0,124000000.0,4000000.0,79000000.0,,,0.0
Mozambique,144,"Mollusques, Autres",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Mozambique,144,Oeufs,,,6.0,1.7,0.39,0.48,51000000.0,0.0,6000000.0,44000000.0,5000000.0,45000000.0,2000000.0,,
Mozambique,144,Perciform,,0.0,0.0,0.03,0.0,0.01,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Mozambique,144,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
Mozambique,144,Poissons Eau Douce,,0.0,5.0,2.81,0.19,0.84,72000000.0,0.0,0.0,72000000.0,,73000000.0,,,
Mozambique,144,"Poissons Marins, Autres",,0.0,8.0,4.83,0.28,1.35,125000000.0,7000000.0,29000000.0,125000000.0,,103000000.0,,,0.0
Mozambique,144,Poissons Pelagiques,3000000.0,0.0,0.0,0.07,0.01,0.02,5000000.0,0.0,5000000.0,2000000.0,,0.0,,,
Mozambique,144,Viande d'Ovins/Caprins,,,4.0,0.9,0.25,0.38,23000000.0,0.0,0.0,23000000.0,,23000000.0,,,
Mozambique,144,Viande de Bovins,,,5.0,1.04,0.4,0.42,27000000.0,0.0,1000000.0,27000000.0,,26000000.0,,,
Mozambique,144,Viande de Suides,,,53.0,5.13,5.12,1.52,133000000.0,0.0,3000000.0,133000000.0,,130000000.0,,,
Mozambique,144,Viande de Volailles,,,5.0,1.41,0.35,0.47,36000000.0,0.0,10000000.0,36000000.0,,27000000.0,,,
Mozambique,144,"Viande, Autre",,,0.0,0.02,0.0,0.01,1000000.0,,0.0,1000000.0,,0.0,,,
Myanmar,28,Abats Comestible,,,5.0,1.53,0.14,0.75,82000000.0,0.0,0.0,82000000.0,,82000000.0,,,
Myanmar,28,Animaux Aquatiques Autre,,0.0,0.0,0.01,0.0,0.0,0.0,5000000.0,,0.0,,5000000.0,,,
Myanmar,28,"Beurre, Ghee",,,12.0,0.58,1.31,0.01,31000000.0,,1000000.0,31000000.0,,30000000.0,,,
Myanmar,28,Cephalopodes,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Myanmar,28,Crustacés,,0.0,0.0,0.13,0.0,0.03,7000000.0,97000000.0,4000000.0,7000000.0,,100000000.0,,,0.0
Myanmar,28,Crème,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Myanmar,28,Graisses Animales Crue,,0.0,18.0,0.89,1.95,0.1,48000000.0,,3000000.0,48000000.0,,45000000.0,,,
Myanmar,28,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Myanmar,28,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Myanmar,28,Lait - Excl Beurre,,2000000.0,50.0,31.48,2.6,3.91,1801000000.0,,93000000.0,1677000000.0,123000000.0,1708000000.0,,,
Myanmar,28,"Mollusques, Autres",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,
Myanmar,28,Oeufs,,,25.0,6.45,1.78,1.9,425000000.0,0.0,0.0,343000000.0,21000000.0,425000000.0,61000000.0,,
Myanmar,28,Perciform,,0.0,0.0,0.01,0.01,0.01,1000000.0,,1000000.0,1000000.0,,0.0,,,
Myanmar,28,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,
Myanmar,28,Poissons Eau Douce,,541000000.0,49.0,25.77,1.77,7.71,1914000000.0,8000000.0,0.0,1372000000.0,,1921000000.0,,,
Myanmar,28,"Poissons Marins, Autres",62000000.0,110000000.0,45.0,28.19,1.55,6.44,1673000000.0,441000000.0,4000000.0,1501000000.0,,2110000000.0,,,0.0
Myanmar,28,Poissons Pelagiques,,0.0,1.0,0.29,0.03,0.09,15000000.0,1000000.0,3000000.0,15000000.0,,13000000.0,,,
Myanmar,28,Viande d'Ovins/Caprins,,,4.0,0.89,0.28,0.37,48000000.0,,0.0,48000000.0,,48000000.0,,,
Myanmar,28,Viande de Bovins,,,26.0,4.94,2.04,1.81,263000000.0,0.0,1000000.0,263000000.0,0.0,262000000.0,,,
Myanmar,28,Viande de Suides,,,111.0,11.31,10.69,3.44,621000000.0,,0.0,602000000.0,19000000.0,621000000.0,,,
Myanmar,28,Viande de Volailles,,,83.0,21.87,5.82,7.15,1197000000.0,,1000000.0,1165000000.0,33000000.0,1196000000.0,,,
