Zone,Code zone,Produit,Aliments pour animaux (kg/an),Autres utilisations (non alimentaire) (kg/an),Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure (kg/an),Exportations - Quantité (kg/an),Importations - Quantité (kg/an),Nourriture (kg/an),Pertes (kg/an),Production (kg/an),Semences (kg/an),Traitement (kg/an),Variation de stock (kg/an)
République populaire démocratique de Corée,116,Avoine,3000000.0,,2.0,0.47,0.03,0.09,21000000.0,,,12000000.0,1000000.0,21000000.0,5000000.0,,
République populaire démocratique de Corée,116,Bière,,,2.0,1.44,,0.02,36000000.0,,5000000.0,36000000.0,,31000000.0,,,
République populaire démocratique de Corée,116,Blé,9000000.0,,158.0,21.37,0.62,4.49,572000000.0,,497000000.0,532000000.0,21000000.0,75000000.0,10000000.0,,0.0
République populaire démocratique de Corée,116,Boissons Alcooliques,,,52.0,6.39,,,159000000.0,,,159000000.0,,159000000.0,,,
République populaire démocratique de Corée,116,Café,,,0.0,0.04,,0.01,1000000.0,,1000000.0,1000000.0,,,,,
République populaire démocratique de Corée,116,"Céréales, Autres",,,0.0,0.05,0.0,0.01,1000000.0,0.0,1000000.0,1000000.0,,,,,
République populaire démocratique de Corée,116,Edulcorants Autres,,,0.0,,,,,,,,,,,,
République populaire démocratique de Corée,116,Feve de Cacao,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
République populaire démocratique de Corée,116,"Fruits, Autres",,,33.0,28.85,0.32,0.38,798000000.0,,,718000000.0,80000000.0,798000000.0,,,
République populaire démocratique de Corée,116,Graines de coton,,,,,,,26000000.0,,,,,26000000.0,1000000.0,25000000.0,
République populaire démocratique de Corée,116,Haricots,,,101.0,10.86,0.51,6.57,309000000.0,1000000.0,0.0,270000000.0,9000000.0,310000000.0,29000000.0,,
République populaire démocratique de Corée,116,Huil Plantes Oleif Autr,,0.0,0.0,0.01,0.03,,0.0,,0.0,0.0,,,,,
République populaire démocratique de Corée,116,Huile Graines de Coton,,,4.0,0.17,0.47,,4000000.0,,,4000000.0,,4000000.0,,,
République populaire démocratique de Corée,116,Huile de Coco,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
République populaire démocratique de Corée,116,Huile de Colza&Moutarde,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
République populaire démocratique de Corée,116,Huile de Germe de Maïs,,,26.0,1.08,2.95,,27000000.0,,,27000000.0,,27000000.0,,,
République populaire démocratique de Corée,116,Huile de Palme,,0.0,1.0,0.04,0.11,,1000000.0,,1000000.0,1000000.0,,,,,
République populaire démocratique de Corée,116,Huile de Soja,,,111.0,4.58,12.53,,114000000.0,,74000000.0,114000000.0,,45000000.0,,,-5000000.0
République populaire démocratique de Corée,116,Huile de Son de Riz,,1000000.0,13.0,0.52,1.43,,14000000.0,,,13000000.0,,14000000.0,,,
République populaire démocratique de Corée,116,Huile de Tournesol,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0
République populaire démocratique de Corée,116,"Légumes, Autres",35000000.0,,76.0,119.09,0.74,4.56,3346000000.0,0.0,,2965000000.0,346000000.0,3346000000.0,,,
République populaire démocratique de Corée,116,Légumineuses Autres,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
République populaire démocratique de Corée,116,Manioc,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0
République populaire démocratique de Corée,116,Maïs,118000000.0,250000000.0,369.0,45.81,3.84,8.9,2102000000.0,0.0,100000000.0,1140000000.0,159000000.0,2002000000.0,37000000.0,398000000.0,0.0
République populaire démocratique de Corée,116,Miel,,,,,,,0.0,0.0,,,,,,,
République populaire démocratique de Corée,116,Millet,25000000.0,,14.0,2.08,0.07,0.23,82000000.0,0.0,,52000000.0,4000000.0,82000000.0,1000000.0,,
République populaire démocratique de Corée,116,Noix,,,3.0,0.61,0.14,0.1,17000000.0,5000000.0,,15000000.0,2000000.0,22000000.0,,,
République populaire démocratique de Corée,116,Oignons,,,3.0,3.28,0.02,0.13,86000000.0,,,82000000.0,4000000.0,86000000.0,,,
République populaire démocratique de Corée,116,"Oranges, Mandarines",,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
République populaire démocratique de Corée,116,Orge,1000000.0,,5.0,0.77,0.02,0.14,32000000.0,,2000000.0,19000000.0,2000000.0,30000000.0,4000000.0,6000000.0,0.0
République populaire démocratique de Corée,116,Patates douces,45000000.0,,39.0,14.13,0.12,0.39,451000000.0,,,352000000.0,45000000.0,451000000.0,9000000.0,,
République populaire démocratique de Corée,116,Poivre,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
République populaire démocratique de Corée,116,Pommes,,,33.0,28.56,0.16,0.23,790000000.0,0.0,10000000.0,711000000.0,79000000.0,780000000.0,,,
République populaire démocratique de Corée,116,Pommes de Terre,361000000.0,,95.0,49.02,0.13,2.28,1798000000.0,7000000.0,0.0,1220000000.0,180000000.0,1804000000.0,36000000.0,,
République populaire démocratique de Corée,116,Riz (Eq Blanchi),193000000.0,,725.0,74.18,1.58,12.67,2168000000.0,0.0,144000000.0,1847000000.0,97000000.0,1935000000.0,31000000.0,,89000000.0
République populaire démocratique de Corée,116,Seigle,21000000.0,,19.0,2.21,0.12,0.67,82000000.0,,0.0,55000000.0,2000000.0,82000000.0,4000000.0,,
République populaire démocratique de Corée,116,Soja,,,30.0,2.93,1.04,2.77,360000000.0,0.0,20000000.0,73000000.0,14000000.0,340000000.0,24000000.0,249000000.0,
République populaire démocratique de Corée,116,Sorgho,4000000.0,,10.0,1.33,0.07,0.21,40000000.0,0.0,0.0,33000000.0,2000000.0,40000000.0,1000000.0,,
République populaire démocratique de Corée,116,Sucre Eq Brut,,,38.0,3.93,,,98000000.0,0.0,98000000.0,98000000.0,,,,,0.0
République populaire démocratique de Corée,116,Tomates,,,1.0,2.33,0.02,0.07,66000000.0,0.0,0.0,58000000.0,8000000.0,66000000.0,,,
République-Unie de Tanzanie,215,"Agrumes, Autres",,,1.0,0.8,0.0,0.01,44000000.0,0.0,0.0,39000000.0,4000000.0,44000000.0,,,
République-Unie de Tanzanie,215,"Alcool, non Comestible",,23000000.0,,,,,23000000.0,3000000.0,25000000.0,,,,,,0.0
République-Unie de Tanzanie,215,Aliments pour enfants,,,0.0,0.04,0.0,0.02,2000000.0,0.0,2000000.0,2000000.0,,,,,0.0
République-Unie de Tanzanie,215,Ananas,,,6.0,6.59,0.02,0.05,360000000.0,1000000.0,3000000.0,325000000.0,36000000.0,358000000.0,,,
République-Unie de Tanzanie,215,Arachides Decortiquees,,210000000.0,82.0,5.44,6.69,3.46,546000000.0,13000000.0,10000000.0,268000000.0,27000000.0,549000000.0,23000000.0,17000000.0,0.0
République-Unie de Tanzanie,215,Avoine,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
République-Unie de Tanzanie,215,Bananes,,,63.0,38.07,0.1,1.04,2679000000.0,0.0,,1875000000.0,536000000.0,2679000000.0,,268000000.0,
République-Unie de Tanzanie,215,Bananes plantains,15000000.0,,27.0,10.97,0.06,0.24,740000000.0,0.0,,540000000.0,111000000.0,740000000.0,,74000000.0,
République-Unie de Tanzanie,215,Bière,,,10.0,8.11,,0.11,400000000.0,4000000.0,4000000.0,400000000.0,,400000000.0,,,
République-Unie de Tanzanie,215,Blé,,0.0,121.0,15.94,0.45,3.66,814000000.0,107000000.0,817000000.0,785000000.0,18000000.0,104000000.0,11000000.0,,0.0
République-Unie de Tanzanie,215,Boissons Alcooliques,,,1.0,0.07,,,3000000.0,2000000.0,4000000.0,3000000.0,,1000000.0,,,
République-Unie de Tanzanie,215,Boissons Fermentés,,,52.0,58.29,,0.73,2905000000.0,0.0,1000000.0,2871000000.0,34000000.0,2905000000.0,,,0.0
République-Unie de Tanzanie,215,Café,,,0.0,0.18,,0.02,9000000.0,63000000.0,1000000.0,9000000.0,,71000000.0,,0.0,0.0
République-Unie de Tanzanie,215,Citrons & Limes,,,0.0,0.23,0.0,0.0,11000000.0,0.0,0.0,11000000.0,,11000000.0,,,
République-Unie de Tanzanie,215,Coco (Incl Coprah),,,32.0,8.04,3.14,0.31,568000000.0,0.0,38000000.0,396000000.0,53000000.0,530000000.0,,119000000.0,0.0
République-Unie de Tanzanie,215,"Céréales, Autres",3000000.0,,3.0,0.39,0.01,0.09,23000000.0,25000000.0,2000000.0,19000000.0,1000000.0,46000000.0,,0.0,0.0
République-Unie de Tanzanie,215,Dattes,,,1.0,0.08,0.0,0.01,4000000.0,0.0,4000000.0,4000000.0,,,,,
République-Unie de Tanzanie,215,Edulcorants Autres,,0.0,1.0,0.09,,,5000000.0,5000000.0,6000000.0,5000000.0,,,,,4000000.0
République-Unie de Tanzanie,215,Feve de Cacao,,,0.0,0.01,0.02,0.0,-3000000.0,10000000.0,1000000.0,1000000.0,,6000000.0,,,0.0
République-Unie de Tanzanie,215,"Fruits, Autres",,,15.0,13.15,0.09,0.16,716000000.0,7000000.0,12000000.0,648000000.0,71000000.0,711000000.0,,,0.0
République-Unie de Tanzanie,215,Girofles,,,0.0,0.06,0.03,0.01,3000000.0,4000000.0,0.0,3000000.0,,7000000.0,,,0.0
République-Unie de Tanzanie,215,Graines Colza/Moutarde,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
République-Unie de Tanzanie,215,Graines de coton,,,,,,,224000000.0,0.0,0.0,,,224000000.0,11000000.0,213000000.0,0.0
République-Unie de Tanzanie,215,Graines de tournesol,,,15.0,2.2,0.87,0.41,658000000.0,25000000.0,0.0,108000000.0,32000000.0,1083000000.0,8000000.0,510000000.0,-400000000.0
République-Unie de Tanzanie,215,Haricots,,,121.0,13.02,0.46,7.92,772000000.0,6000000.0,4000000.0,641000000.0,78000000.0,1114000000.0,52000000.0,,-340000000.0
République-Unie de Tanzanie,215,Huil Plantes Oleif Autr,,14000000.0,9.0,0.36,0.97,,27000000.0,4000000.0,46000000.0,18000000.0,,11000000.0,,,-25000000.0
République-Unie de Tanzanie,215,Huile Graines de Coton,,,14.0,0.58,1.58,0.0,28000000.0,5000000.0,4000000.0,28000000.0,,30000000.0,,,0.0
République-Unie de Tanzanie,215,Huile d'Arachide,,,3.0,0.12,0.33,,6000000.0,0.0,0.0,6000000.0,,6000000.0,,,
République-Unie de Tanzanie,215,Huile d'Olive,,,0.0,0.01,0.01,,0.0,0.0,0.0,0.0,,,,,0.0
République-Unie de Tanzanie,215,Huile de Coco,,,6.0,0.24,0.66,,12000000.0,0.0,0.0,12000000.0,,11000000.0,,,
République-Unie de Tanzanie,215,Huile de Colza&Moutarde,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,
République-Unie de Tanzanie,215,Huile de Germe de Maïs,,,12.0,0.5,1.37,,25000000.0,0.0,2000000.0,25000000.0,,23000000.0,,,
République-Unie de Tanzanie,215,Huile de Palme,,94000000.0,66.0,2.73,7.48,,229000000.0,0.0,255000000.0,135000000.0,,9000000.0,,,-35000000.0
République-Unie de Tanzanie,215,Huile de Palmistes,,,7.0,0.3,0.83,,15000000.0,0.0,9000000.0,15000000.0,,6000000.0,,,
République-Unie de Tanzanie,215,Huile de Soja,,,1.0,0.05,0.14,,3000000.0,0.0,3000000.0,3000000.0,,,,,0.0
République-Unie de Tanzanie,215,Huile de Sésame,,,5.0,0.19,0.51,,9000000.0,12000000.0,0.0,9000000.0,,21000000.0,,,
République-Unie de Tanzanie,215,Huile de Tournesol,,,43.0,1.77,4.86,,87000000.0,7000000.0,2000000.0,87000000.0,,153000000.0,,,-60000000.0
République-Unie de Tanzanie,215,Ignames,,,0.0,0.18,0.0,0.01,10000000.0,,,9000000.0,1000000.0,10000000.0,1000000.0,,
République-Unie de Tanzanie,215,"Légumes, Autres",,,22.0,34.61,0.2,1.34,1887000000.0,122000000.0,3000000.0,1705000000.0,273000000.0,2006000000.0,,,0.0
République-Unie de Tanzanie,215,Légumineuses Autres,100000000.0,,71.0,7.89,0.49,4.11,539000000.0,49000000.0,0.0,389000000.0,33000000.0,663000000.0,17000000.0,,-75000000.0
République-Unie de Tanzanie,215,Manioc,640000000.0,30000000.0,140.0,73.02,0.33,1.45,4746000000.0,9000000.0,0.0,3597000000.0,480000000.0,4755000000.0,,,0.0
République-Unie de Tanzanie,215,Maïs,950000000.0,1000000.0,523.0,58.47,2.98,12.37,4614000000.0,91000000.0,80000000.0,2880000000.0,680000000.0,5356000000.0,82000000.0,22000000.0,-730000000.0
République-Unie de Tanzanie,215,Miel,,,5.0,0.61,,0.01,30000000.0,0.0,0.0,30000000.0,,30000000.0,,,
République-Unie de Tanzanie,215,Millet,7000000.0,,26.0,3.0,0.2,0.7,342000000.0,0.0,19000000.0,148000000.0,34000000.0,323000000.0,5000000.0,148000000.0,0.0
République-Unie de Tanzanie,215,Miscellanees,,,0.0,,0.0,0.01,,,,,,,,,
République-Unie de Tanzanie,215,Noix,,,3.0,0.5,0.33,0.09,26000000.0,172000000.0,0.0,24000000.0,2000000.0,155000000.0,,0.0,42000000.0
République-Unie de Tanzanie,215,Oignons,,,3.0,3.1,0.01,0.09,181000000.0,9000000.0,0.0,152000000.0,28000000.0,190000000.0,,,
République-Unie de Tanzanie,215,Olives,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
République-Unie de Tanzanie,215,"Oranges, Mandarines",,,6.0,7.03,0.02,0.13,346000000.0,18000000.0,4000000.0,346000000.0,,360000000.0,,,
République-Unie de Tanzanie,215,Orge,,,0.0,0.0,0.0,0.0,70000000.0,0.0,34000000.0,0.0,2000000.0,11000000.0,1000000.0,68000000.0,25000000.0
République-Unie de Tanzanie,215,Palmistes,,,,,,,11000000.0,0.0,0.0,,,11000000.0,,11000000.0,0.0
République-Unie de Tanzanie,215,Pamplemousse,,,0.0,0.02,,0.0,1000000.0,0.0,1000000.0,1000000.0,,,,,
République-Unie de Tanzanie,215,Patates douces,,,123.0,46.63,0.26,1.66,2470000000.0,0.0,0.0,2297000000.0,174000000.0,3470000000.0,,,-1000000000.0
République-Unie de Tanzanie,215,Piments,,,1.0,0.15,0.04,0.06,8000000.0,0.0,0.0,7000000.0,0.0,8000000.0,,,0.0
République-Unie de Tanzanie,215,"Plantes Oleiferes, Autre",,0.0,2.0,0.29,0.23,0.09,45000000.0,19000000.0,3000000.0,14000000.0,2000000.0,61000000.0,0.0,29000000.0,0.0
République-Unie de Tanzanie,215,Pois,,,0.0,0.01,0.0,0.01,11000000.0,120000000.0,2000000.0,0.0,7000000.0,130000000.0,4000000.0,,0.0
République-Unie de Tanzanie,215,Poivre,,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
République-Unie de Tanzanie,215,Pommes,,,0.0,0.29,0.0,0.0,14000000.0,1000000.0,15000000.0,14000000.0,,,,,
République-Unie de Tanzanie,215,Pommes de Terre,350000000.0,0.0,43.0,22.09,0.06,0.9,1778000000.0,1000000.0,11000000.0,1088000000.0,177000000.0,1768000000.0,163000000.0,,0.0
République-Unie de Tanzanie,215,Racines nda,,,0.0,0.04,0.0,0.0,2000000.0,0.0,0.0,2000000.0,,2000000.0,,,
République-Unie de Tanzanie,215,Raisin,,0.0,0.0,0.14,0.0,0.0,7000000.0,0.0,1000000.0,7000000.0,0.0,6000000.0,,,0.0
République-Unie de Tanzanie,215,Riz (Eq Blanchi),,0.0,204.0,21.01,0.29,3.92,1178000000.0,53000000.0,124000000.0,1035000000.0,87000000.0,1464000000.0,56000000.0,,-357000000.0
République-Unie de Tanzanie,215,Seigle,0.0,,,,,,0.0,0.0,0.0,,,,,,
République-Unie de Tanzanie,215,Soja,,,0.0,0.04,0.02,0.03,2000000.0,4000000.0,1000000.0,2000000.0,0.0,6000000.0,0.0,,0.0
République-Unie de Tanzanie,215,Sorgho,17000000.0,,66.0,7.32,0.61,2.04,832000000.0,1000000.0,1000000.0,361000000.0,83000000.0,832000000.0,11000000.0,361000000.0,0.0
République-Unie de Tanzanie,215,Sucre Eq Brut,,,96.0,9.5,,,468000000.0,131000000.0,266000000.0,468000000.0,,333000000.0,,,0.0
République-Unie de Tanzanie,215,Sucre non centrifugé,,,0.0,0.0,,,1000000.0,0.0,0.0,0.0,,1000000.0,,1000000.0,
République-Unie de Tanzanie,215,"Sucre, betterave",,,,,,,0.0,0.0,,,,,,,
République-Unie de Tanzanie,215,"Sucre, canne",,,5.0,6.68,0.02,0.05,2992000000.0,0.0,,329000000.0,30000000.0,2992000000.0,118000000.0,2515000000.0,
République-Unie de Tanzanie,215,Sésame,,,,,,,62000000.0,88000000.0,0.0,,21000000.0,420000000.0,3000000.0,38000000.0,-270000000.0
République-Unie de Tanzanie,215,Thé,,,0.0,0.14,,0.04,8000000.0,26000000.0,0.0,7000000.0,1000000.0,34000000.0,,,0.0
République-Unie de Tanzanie,215,Tomates,,,4.0,7.77,0.04,0.21,425000000.0,2000000.0,4000000.0,383000000.0,42000000.0,423000000.0,,,0.0
République-Unie de Tanzanie,215,Vin,,,0.0,0.12,,,6000000.0,0.0,6000000.0,6000000.0,,,,,0.0
